snapshot_date,office,race_id,state,primary_status,dem_candidate,dem_woman,dem_gender_basis,rep_candidate,rep_woman,rep_gender_basis,race_rating,dem_win_probability,rep_win_probability,expected_woman,notes,candidate_source,rating_source,gender_source,not_up_women_baseline
2026-08-20,House,CA-37,California,Completed,Sydney Kamlager-Dove / Samantha Mota,1,Same-party finalists: 2/2 women; equal split assumed,Unknown,0,Unknown candidate → 0,Solid D,1,0,1,Same-party top-two final; candidate win probabilities use normalized Kalshi candidate markets.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxcaelection,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-38,California,Completed,Hilda Solis,1,Woman — Rutgers CAWP roster,Pedro Casas,0,Man — inferred (not on CAWP women roster),Solid D,0.980203,0.019797,0.980203,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-39,California,Completed,Mark Takano,0,Man — inferred (not on CAWP women roster),Steve Manos,0,Man — inferred (not on CAWP women roster),Solid D,0.964700,0.035300,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-20,House,CA-40,California,Completed,Unknown,0,Unknown candidate → 0,Ken Calvert / Young Kim,0.5,Same-party finalists: 1/2 women; equal split assumed,Solid R,0,1,0.303030,Same-party top-two final; candidate win probabilities use normalized Kalshi candidate markets.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxcaelection,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,CA-41,California,Completed,Linda Sánchez,1,Woman — Rutgers CAWP roster,Mitch Clemmons,0,Man — inferred (not on CAWP women roster),Solid D,0.953571,0.046429,0.953571,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-42,California,Completed,Robert Garcia,0,Man — inferred (not on CAWP women roster),Brian Burley,0,Man — inferred (not on CAWP women roster),Solid D,0.970000,0.030000,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-43,California,Completed,Maxine Waters,1,Woman — Rutgers CAWP roster,Cristian Morales,0,Man — inferred (not on CAWP women roster),Solid D,0.968782,0.031218,0.968782,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-44,California,Completed,Nanette Barragán,1,Woman — Rutgers CAWP roster,Genevieve Angel,1,Woman — Rutgers CAWP roster,Solid D,0.974500,0.025500,1.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,CA-45,California,Completed,Derek Tran,0,Man — inferred (not on CAWP women roster),Chuong Vo,0,Man — inferred (not on CAWP women roster),Likely D,0.883249,0.116751,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-46,California,Completed,Lou Correa,0,Man — inferred (not on CAWP women roster),David Pan,0,Man — inferred (not on CAWP women roster),Solid D,0.943472,0.056528,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,CA-47,California,Completed,Dave Min,0,Man — inferred (not on CAWP women roster),Jenny Le Roux,1,Woman — Rutgers CAWP roster,Solid D,0.953101,0.046899,0.046899,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-48,California,Completed,Marni von Wilpert,1,Woman — Rutgers CAWP roster,Jim Desmond,0,Man — inferred (not on CAWP women roster),Lean D,0.895062,0.104938,0.895062,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,CA-49,California,Completed,Mike Levin,0,Man — inferred (not on CAWP women roster),Armen Kurdian,0,Man — inferred (not on CAWP women roster),Solid D,0.928824,0.071176,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-50,California,Completed,Scott Peters,0,Man — inferred (not on CAWP women roster),Steve Cohen,0,Man — inferred (not on CAWP women roster),Solid D,0.961981,0.038019,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-51,California,Completed,Sara Jacobs,1,Woman — Rutgers CAWP roster,Ricardo Cabrera,0,Man — inferred (not on CAWP women roster),Solid D,0.973000,0.027000,0.973000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CA-52,California,Completed,Juan Vargas,0,Man — inferred (not on CAWP women roster),Jeff Belle,0,Man — inferred (not on CAWP women roster),Solid D,0.959900,0.040100,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CO-1,Colorado,Completed,Melat Kiros,1,Woman — Rutgers CAWP roster,Christy Peterson,1,Woman — Rutgers CAWP roster,Solid D,0.968246,0.031754,1.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CO-2,Colorado,Completed,Joe Neguse,0,Man — inferred (not on CAWP women roster),Kelley Dennison,1,Woman — Rutgers CAWP roster,Solid D,0.960599,0.039401,0.039401,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,CO-3,Colorado,Completed,Dwayne Romero,0,Man — inferred (not on CAWP women roster),Jeff Hurd,0,Man — inferred (not on CAWP women roster),Likely R,0.351485,0.648515,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CO-4,Colorado,Completed,Eileen Laubacher,1,Woman — Rutgers CAWP roster,Lauren Boebert,1,Woman — Rutgers CAWP roster,Solid R,0.318182,0.681818,1.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CO-5,Colorado,Completed,Jessica Killin,1,Woman — Rutgers CAWP roster,Jeff Crank,0,Man — inferred (not on CAWP women roster),Likely R,0.315000,0.685000,0.315000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CO-6,Colorado,Completed,Jason Crow,0,Man — inferred (not on CAWP women roster),Jason Clark,0,Man — inferred (not on CAWP women roster),Solid D,0.974500,0.025500,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CO-7,Colorado,Completed,Brittany Pettersen,1,Woman — Rutgers CAWP roster,Tim Bennett,0,Man — inferred (not on CAWP women roster),Solid D,0.961481,0.038519,0.961481,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,CO-8,Colorado,Completed,Manny Rutinel,0,Man — inferred (not on CAWP women roster),Gabe Evans,0,Man — inferred (not on CAWP women roster),Toss-up,0.786802,0.213198,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CT-1,Connecticut,Completed,Luke Bronin,0,Man — inferred (not on CAWP women roster),Amy Chai,1,Woman — Rutgers CAWP roster,Solid D,0.959940,0.040060,0.040060,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Connecticut%2C_2026,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CT-2,Connecticut,Completed,Joe Courtney,0,Man — inferred (not on CAWP women roster),George Austin,0,Man — inferred (not on CAWP women roster),Solid D,0.964000,0.036000,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Connecticut%2C_2026,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CT-3,Connecticut,Completed,Rosa DeLauro,1,Woman — Rutgers CAWP roster,Christopher Lancia,0,Man — inferred (not on CAWP women roster),Solid D,0.966102,0.033898,0.966102,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Connecticut%2C_2026,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-10,House,CT-4,Connecticut,Completed,Jim Himes,0,Man — inferred (not on CAWP women roster),Michael Goldstein,0,Man — inferred (not on CAWP women roster),Solid D,0.969985,0.030015,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://ballotpedia.org/United_States_House_of_Representatives_elections_in_Connecticut%2C_2026,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
